Titre,Artiste,Mapper,Date de création,Date de ranked,État de la carte,Nominator,Genre,Langue,Playcount,Likes,Length,BPM,Circle Count,Slider Count,Circle Size,HP Drain,Accuracy,Approach Rate,Star Rating,Game Mode,Difficultés,URL
Alice Forgot the Precious Lyrics,IOSYS,Senbon,2009-04-17,2009-06-20,,,Tous,Non spécifiée,1,N/A,1:54,170,242,92,5,5,5,5,"4,19",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6503
Alice Forgot the Precious Lyrics,IOSYS,Senbon,2009-04-17,2009-06-20,,,Tous,Non spécifiée,1,N/A,1:59,170,353,67,5,5,5,5,"4,61",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6503
Last Love Letter(Album Ver.),Chatmonchy,Skyripper,2009-04-17,2009-06-30,,"Zerostarry, DawnII",Rock,Japonais,29 067,17,2:45,134,116,71,3,4,3,3,"2,46",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6504
Last Love Letter(Album Ver.),Chatmonchy,Skyripper,2009-04-17,2009-06-30,,"Zerostarry, DawnII",Rock,Japonais,29 067,17,2:46,134,225,54,5,7,7,7,"3,27",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6504
Boogie Boogie Hedgehog,Parry Gripp,Mifune24,2009-04-17,2009-07-06,CLASSÉE,"Mogsy, Yuukari-Banteki",Novelty,Anglais,154 954,68,0:57,128,83,20,4,4,5,5,"2,34",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6505
Boogie Boogie Hedgehog,Parry Gripp,Mifune24,2009-04-17,2009-07-06,CLASSÉE,"Mogsy, Yuukari-Banteki",Novelty,Anglais,154 954,68,0:57,128,112,24,5,5,5,5,"3,29",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6505
Boogie Boogie Hedgehog,Parry Gripp,Mifune24,2009-04-17,2009-07-06,CLASSÉE,"Mogsy, Yuukari-Banteki",Novelty,Anglais,154 954,68,0:57,128,166,14,5,7,6,6,"3,91",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6505
Space Junk Galaxy,Mario Galaxy Orchestra,Pikmin-Rules,2009-04-17,2009-04-17,CIMETIÈRE,,Tous,Non spécifiée,204,7,2:07,"113,99",73,22,6,5,4,4,"2,21",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6506
Sharada,Skye Sweetnam,Nexy,2009-04-17,2009-05-07,CLASSÉE,"RemmyX25, Mogsy",Pop,Anglais,127 113,47,2:24,136,94,69,3,2,3,3,"2,09",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6507
Sharada,Skye Sweetnam,Nexy,2009-04-17,2009-05-07,CLASSÉE,"RemmyX25, Mogsy",Pop,Anglais,127 113,47,2:24,136,166,116,4,3,6,6,"2,89",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6507
Sharada,Skye Sweetnam,Nexy,2009-04-17,2009-05-07,CLASSÉE,"RemmyX25, Mogsy",Pop,Anglais,127 113,47,2:24,136,215,94,5,7,7,7,"2,91",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6507
Sharada,Skye Sweetnam,Nexy,2009-04-17,2009-05-07,CLASSÉE,"RemmyX25, Mogsy",Pop,Anglais,127 113,47,2:24,136,281,121,5,9,8,8,"3,98",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6507
Finder,Hatsune Miku,Alace,2009-04-17,2009-09-20,,"Cyclone, Takuma",Électronique,Japonais,200 088,102,3:21,127,222,99,4,5,4,4,"2,92",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6508
Finder,Hatsune Miku,Alace,2009-04-17,2009-09-20,,"Cyclone, Takuma",Électronique,Japonais,200 088,102,3:21,127,324,98,5,8,7,7,"3,55",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6508
Eternally Unreachable Distance,Silver Forest,blissfulyoshi,2009-04-17,2009-06-27,,"vytalibus, Yuukari-Banteki",Jeu vidéo,Japonais,295 836,73,1:07,168,41,31,4,3,4,4,"2,16",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6509
Eternally Unreachable Distance,Silver Forest,blissfulyoshi,2009-04-17,2009-06-27,,"vytalibus, Yuukari-Banteki",Jeu vidéo,Japonais,295 836,73,1:09,168,120,56,5,0,7,7,"4,01",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6509
Eternally Unreachable Distance,Silver Forest,blissfulyoshi,2009-04-17,2009-06-27,,"vytalibus, Yuukari-Banteki",Jeu vidéo,Japonais,295 836,73,1:09,168,174,39,4,3,5,5,"4,28",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6509
Eternally Unreachable Distance,Silver Forest,blissfulyoshi,2009-04-17,2009-06-27,,"vytalibus, Yuukari-Banteki",Jeu vidéo,Japonais,295 836,73,1:46,168,382,82,4,2,7,7,"4,99",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6509
My Darling,Guo MeiMei,Crazy Jay,2009-04-17,2009-06-03,CLASSÉE,"mtmcl, Larto",Pop,Chinois,57 460,45,3:01,130,154,85,4,4,5,5,"2,32",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6510
My Darling,Guo MeiMei,Crazy Jay,2009-04-17,2009-06-03,CLASSÉE,"mtmcl, Larto",Pop,Chinois,57 460,45,3:03,130,347,81,5,7,7,7,"3,51",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6510
Breeze (Summer Afternoon Mix),Genki Rockets,LolMoe,2009-04-17,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,4:25,126,281,17,5,7,5,5,"2,74",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6511
Story,AI,Aaron230,2009-04-17,2009-04-21,CIMETIÈRE,,Tous,Non spécifiée,6,N/A,4:21,63,155,6,5,5,5,5,"1,36",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6512
Climax Jump HIPHOP ver.,AAA Den-O form,Ultimate Carl,2009-04-17,2009-04-26,,,Tous,Non spécifiée,0,5,1:52,"125,02",66,9,5,4,4,4,"2,20",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6513
Climax Jump HIPHOP ver.,AAA Den-O form,Ultimate Carl,2009-04-17,2009-04-26,,,Tous,Non spécifiée,0,5,1:52,"125,02",110,10,6,4,4,4,"3,29",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6513
Climax Jump HIPHOP ver.,AAA Den-O form,Ultimate Carl,2009-04-17,2009-04-26,,,Tous,Non spécifiée,0,5,1:52,"125,02",134,10,6,5,5,5,"3,41",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6513
Climax Jump HIPHOP ver.,AAA Den-O form,Ultimate Carl,2009-04-17,2009-04-26,,,Tous,Non spécifiée,0,5,1:52,"125,02",144,10,6,6,6,6,"3,60",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6513
Opening SD (School Destination),Reik,bartitan,2009-04-17,2009-04-17,,,Tous,Non spécifiée,0,N/A,1:47,180,114,7,5,5,5,5,"2,10",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6514
Pray,Mizuki Nana,zxceandy1001,2009-04-17,2009-04-17,CIMETIÈRE,,Tous,Non spécifiée,2,2,4:11,"143,05",60,78,5,3,4,4,"2,22",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6515
Pray,Mizuki Nana,zxceandy1001,2009-04-17,2009-04-17,CIMETIÈRE,,Tous,Non spécifiée,2,2,4:11,"143,05",127,88,5,6,5,5,"2,58",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6515
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6516
Hotaru no Hikari (TV Size),Ikimono Gakari,4649Akira,2009-04-17,2012-01-04,,,Tous,Non spécifiée,1,6,1:23,147,31,55,3,2,3,3,"1,47",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6517
Hotaru no Hikari (TV Size),Ikimono Gakari,4649Akira,2009-04-17,2012-01-04,,,Tous,Non spécifiée,1,6,1:24,147,114,37,4,5,3,3,"2,48",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6517
Hotaru no Hikari (TV Size),Ikimono Gakari,4649Akira,2009-04-17,2012-01-04,,,Tous,Non spécifiée,1,6,1:28,147,143,37,5,7,6,6,"2,59",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6517
Hotaru no Hikari (TV Size),Ikimono Gakari,4649Akira,2009-04-17,2012-01-04,,,Tous,Non spécifiée,1,6,1:28,"147,09",246,14,5,7,8,8,"3,11",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6517
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6518
Dondake Fanfare,Hirano Aya - Izumi Konata,Nerv_Mario,2009-04-17,2009-04-17,CIMETIÈRE,,Tous,Non spécifiée,4,1,3:55,175,189,91,4,6,6,6,"2,76",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6519
Untouched,The Veronicas,foulcoon,2009-04-17,2009-04-18,CLASSÉE,"DawnII, Seibei4211",Pop,Anglais,556 385,163,2:33,177,182,58,4,5,5,5,"2,94",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6520
Untouched,The Veronicas,foulcoon,2009-04-17,2009-04-18,CLASSÉE,"DawnII, Seibei4211",Pop,Anglais,556 385,163,2:33,177,290,62,4,8,7,7,"3,90",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6520
Continued Story,Hitomi,olveryu,2009-04-17,2009-04-17,CIMETIÈRE,,Tous,Non spécifiée,36,3,0:42,145,45,9,7,4,5,5,"3,02",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6521
Continued Story,Hitomi,olveryu,2009-04-17,2009-04-17,CIMETIÈRE,,Tous,Non spécifiée,36,3,4:28,145,232,42,5,4,5,5,"3,24",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6521
Happiness^3 Ocean,fether->AM,nemoma,2009-04-17,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,1:47,183,66,10,5,3,4,4,"2,52",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6522
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6523
Headlock,Imogen Heap,JujYFru1T,2009-04-18,2009-04-30,CIMETIÈRE,,Tous,Non spécifiée,2,N/A,3:09,120,117,30,5,5,5,5,"2,09",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6524
Headlock,Imogen Heap,JujYFru1T,2009-04-18,2009-04-30,CIMETIÈRE,,Tous,Non spécifiée,2,N/A,3:09,120,199,37,5,8,6,6,"2,60",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6524
The Ultimate Yakiniku Restaurant! Orin's Hell Mansion!,IOSYS,Sookyun1,2009-04-18,2009-04-18,,,Tous,Non spécifiée,6,N/A,1:40,175,100,12,5,5,5,5,"2,14",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6525
Gay Fish,Trey Parker,Zerostarry,2009-04-18,2009-04-27,CLASSÉE,"vytalibus, foulcoon",Hip Hop,Anglais,366 566,236,2:20,"86,52",90,41,5,5,5,5,"1,89",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6526
Gay Fish,Trey Parker,Zerostarry,2009-04-18,2009-04-27,CLASSÉE,"vytalibus, foulcoon",Hip Hop,Anglais,366 566,236,2:20,"173,04",243,59,5,7,7,7,"3,99",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6526
Triangle Square,Terry S. Taylor,strager,2009-04-18,2009-06-19,,"awp, Mogsy",Jeu vidéo,Instrumentale,67 271,26,1:03,"118,37",56,16,4,2,1,1,"1,69",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6527
Triangle Square,Terry S. Taylor,strager,2009-04-18,2009-06-19,,"awp, Mogsy",Jeu vidéo,Instrumentale,67 271,26,1:03,"118,37",69,47,5,8,5,5,"2,53",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6527
Triangle Square,Terry S. Taylor,strager,2009-04-18,2009-06-19,,"awp, Mogsy",Jeu vidéo,Instrumentale,67 271,26,1:04,"118,37",238,0,6,6,7,7,"4,02",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6527
I Leave The World Today (Special D. Remix Edit),Baracuda,Rena-chan,2009-04-18,2009-10-24,,"Jarby, tieff",Électronique,Anglais,172 125,63,2:54,142,58,49,4,3,4,4,"2,00",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6528
I Leave The World Today (Special D. Remix Edit),Baracuda,Rena-chan,2009-04-18,2009-10-24,,"Jarby, tieff",Électronique,Anglais,172 125,63,3:10,142,220,95,4,4,5,5,"2,93",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6528
I Leave The World Today (Special D. Remix Edit),Baracuda,Rena-chan,2009-04-18,2009-10-24,,"Jarby, tieff",Électronique,Anglais,172 125,63,3:09,142,253,194,6,7,6,6,"3,98",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6528
I Leave The World Today (Special D. Remix Edit),Baracuda,Rena-chan,2009-04-18,2009-10-24,,"Jarby, tieff",Électronique,Anglais,172 125,63,3:10,142,277,193,6,5,7,7,"4,52",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6528
Diva,Beyonce,Lissette,2009-04-18,2009-08-05,,"mtmcl, kingcobra52",Hip Hop,Anglais,104 022,113,2:24,"146,21",118,17,3,4,3,3,"1,61",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6529
Diva,Beyonce,Lissette,2009-04-18,2009-08-05,,"mtmcl, kingcobra52",Hip Hop,Anglais,104 022,113,2:24,"146,21",198,63,4,5,5,5,"2,59",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6529
Diva,Beyonce,Lissette,2009-04-18,2009-08-05,,"mtmcl, kingcobra52",Hip Hop,Anglais,104 022,113,2:24,"146,21",288,63,5,8,7,7,"4,21",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6529
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6530
wu dong qing chun,SLL,osu_CN_lele,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,20,1,4:27,132,316,128,6,6,6,6,"4,25",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6531
"Don't Say ""Lazy""",Kagayake Girls,tetrojensen,2009-04-18,2009-04-18,,,Tous,Non spécifiée,0,N/A,1:28,"181,05",79,6,3,2,0,0,"1,80",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6532
"Don't Say ""Lazy""",Kagayake Girls,tetrojensen,2009-04-18,2009-04-18,,,Tous,Non spécifiée,0,N/A,1:28,183,127,7,4,8,6,6,"2,14",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6532
QQR2beat wuxiantiaozhan,shuffle,situxiyi,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,5,N/A,1:46,150,481,0,5,4,4,4,"4,61",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6533
TAG,zero tsukaima,olveryu,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,1:44,110,66,12,5,5,5,5,"1,88",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6534
TAG,zero tsukaima,olveryu,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,1:44,110,119,21,5,5,5,5,"2,82",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6534
Again,Yui,Remco32,2009-04-18,2009-05-31,,"DawnII, Larto",Anime,Japonais,6 329 121,2 563,1:27,140,114,37,3,3,3,3,"2,50",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6535
Again,Yui,Remco32,2009-04-18,2009-05-31,,"DawnII, Larto",Anime,Japonais,6 329 121,2 563,1:25,140,132,38,4,4,5,5,"3,13",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6535
Again,Yui,Remco32,2009-04-18,2009-05-31,,"DawnII, Larto",Anime,Japonais,6 329 121,2 563,1:27,140,184,55,6,6,7,7,"4,34",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6535
Just Dance (Ti-Mo vs. Stefan Rio Remix Edit),Degrees,HighSpeedEmo,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,14,1,3:12,"59,92",117,13,6,10,6,6,"3,86",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6536
Just Dance (Ti-Mo vs. Stefan Rio Remix Edit),Degrees,HighSpeedEmo,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,14,1,3:12,"59,92",112,14,7,10,10,10,"4,50",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6536
Just Dance (Ti-Mo vs. Stefan Rio Remix Edit),Degrees,HighSpeedEmo,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,14,1,3:12,"59,92",123,14,7,10,10,10,"4,90",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6536
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6537
the final mission,the metal gear solid 4 theme song,L-Lawliet,2009-04-18,2009-04-19,,,Tous,Non spécifiée,0,N/A,4:11,200,291,22,5,6,6,6,"2,65",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6538
the final mission,the metal gear solid 4 theme song,L-Lawliet,2009-04-18,2009-04-19,,,Tous,Non spécifiée,0,N/A,4:10,300,451,22,6,6,8,8,"4,25",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6538
Good Manners And Customs Zappa's Theme,"Kinya Sawaguchi, Jason Miller",cloud9001,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,3:38,146,77,1,4,3,1,1,"1,07",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6539
Good Manners And Customs Zappa's Theme,"Kinya Sawaguchi, Jason Miller",cloud9001,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,3:28,292,70,16,5,4,3,3,"1,60",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6539
Raspberry Heaven,Oranges & Lemons,JarJarJacob,2009-04-18,2009-06-21,,,Tous,Non spécifiée,6,N/A,1:40,170,104,26,5,6,3,3,"3,19",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6540
Orbis Tower,"Wizet, Nexon",Metroid,2009-04-18,2009-05-23,,"Larto, foulcoon",Jeu vidéo,Instrumentale,45 697,24,2:33,120,143,58,4,5,5,5,"2,26",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6541
Orbis Tower,"Wizet, Nexon",Metroid,2009-04-18,2009-05-23,,"Larto, foulcoon",Jeu vidéo,Instrumentale,45 697,24,2:33,120,154,90,5,7,7,7,"2,68",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6541
Last Train (TV Size),knotlamp,Ekaru,2009-04-18,2009-08-25,CLASSÉE,"ztrot, Yuukari-Banteki",Anime,Japonais,192 586,86,1:27,190,79,12,3,3,1,1,"2,54",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6542
Last Train (TV Size),knotlamp,Ekaru,2009-04-18,2009-08-25,CLASSÉE,"ztrot, Yuukari-Banteki",Anime,Japonais,192 586,86,1:27,190,79,33,4,4,4,4,"2,70",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6542
Last Train (TV Size),knotlamp,Ekaru,2009-04-18,2009-08-25,CLASSÉE,"ztrot, Yuukari-Banteki",Anime,Japonais,192 586,86,1:27,190,189,33,3,4,7,7,"3,86",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6542
Awe Of She Dizzy's Theme,"Kinya Sawaguchi, Jason Miller",cloud9001,2009-04-18,2009-04-19,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,3:54,244,33,11,5,2,2,2,"1,41",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6543
Awe Of She Dizzy's Theme,"Kinya Sawaguchi, Jason Miller",cloud9001,2009-04-18,2009-04-19,CIMETIÈRE,,Tous,Non spécifiée,1,N/A,4:19,488,57,41,5,5,6,6,"2,36",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6543
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6544
Hoedown Throwdown,Miley Cyrus,abbeboy,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,10,N/A,1:06,"218,68",41,32,4,3,5,5,"2,44",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6545
Hoedown Throwdown,Miley Cyrus,abbeboy,2009-04-18,2009-04-18,CIMETIÈRE,,Tous,Non spécifiée,10,N/A,1:06,"218,68",112,26,5,5,5,5,"4,13",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6545
Yubiwa,Maaya Sakamoto,Senbon,2009-04-18,2009-07-06,CIMETIÈRE,,Tous,Non spécifiée,16,N/A,3:27,68,122,85,5,5,5,5,"1,85",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6546
Yubiwa,Maaya Sakamoto,Senbon,2009-04-18,2009-07-06,CIMETIÈRE,,Tous,Non spécifiée,16,N/A,3:29,136,293,94,5,7,6,6,"3,40",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6546
Magic World,Audition,DancingBunny,2009-04-18,2009-05-06,CIMETIÈRE,,Tous,Non spécifiée,0,N/A,2:52,185,180,21,6,5,6,6,"3,60",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6547
los simpson ! - tomy y daly,Los Simpsons,Evangelyon,2009-04-18,2009-04-18,,,Tous,Non spécifiée,42,1,0:21,200,19,0,5,5,5,5,"1,78",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6548
los simpson ! - tomy y daly,Los Simpsons,Evangelyon,2009-04-18,2009-04-18,,,Tous,Non spécifiée,42,1,0:19,200,18,0,5,5,5,5,"2,07",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6548
Soviet March (Red Alert 3 theme),James Hannigan,Hanyu,2009-04-18,2009-04-25,CIMETIÈRE,,Tous,Non spécifiée,892,5,2:40,122,111,17,5,7,9,9,"2,10",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6549
Melody.exe,Hatsune Miku,Card N'FoRcE,2009-04-18,2009-07-12,,"deepsea, Larto",Électronique,Japonais,169 354,119,2:45,142,103,35,4,6,5,5,"2,29",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6550
Melody.exe,Hatsune Miku,Card N'FoRcE,2009-04-18,2009-07-12,,"deepsea, Larto",Électronique,Japonais,169 354,119,4:07,142,422,55,5,8,7,7,"3,88",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6550
Melody.exe,Hatsune Miku,Card N'FoRcE,2009-04-18,2009-07-12,,"deepsea, Larto",Électronique,Japonais,169 354,119,4:07,142,292,96,5,9,7,7,"4,07",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6550
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6551
It's Up To You,Ektomorf,foLn,2009-04-19,2009-04-27,,,Tous,Non spécifiée,1,1,2:26,"139,99",0,144,5,7,6,6,"2,57",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6552
It's Up To You,Ektomorf,foLn,2009-04-19,2009-04-27,,,Tous,Non spécifiée,1,1,2:26,"139,99",170,86,5,6,5,5,"2,69",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6552
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,https://osu.ppy.sh/beatmapsets/6553
Aria of the Soul,Shoji Meguro,Starrodkirby86,2009-04-19,2009-09-08,,"Mogsy, tieff",Jeu vidéo,Instrumentale,217 691,387,2:42,"91,97",64,26,3,3,3,3,"1,48",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6554
Aria of the Soul,Shoji Meguro,Starrodkirby86,2009-04-19,2009-09-08,,"Mogsy, tieff",Jeu vidéo,Instrumentale,217 691,387,2:42,"91,97",104,30,4,5,4,4,"1,97",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6554
Aria of the Soul,Shoji Meguro,Starrodkirby86,2009-04-19,2009-09-08,,"Mogsy, tieff",Jeu vidéo,Instrumentale,217 691,387,2:42,"91,97",153,59,5,7,6,6,"2,96",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6554
Aria of the Soul,Shoji Meguro,Starrodkirby86,2009-04-19,2009-09-08,,"Mogsy, tieff",Jeu vidéo,Instrumentale,217 691,387,2:42,"91,97",255,44,5,8,7,7,"3,65",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6554
Go Cubs Go,Steve Goodman,superbleachbrothers,2009-04-19,2009-04-19,CIMETIÈRE,,Tous,Non spécifiée,6,1,1:23,102,38,12,5,5,5,5,"2,84",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6555
Go Cubs Go,Steve Goodman,superbleachbrothers,2009-04-19,2009-04-19,CIMETIÈRE,,Tous,Non spécifiée,6,1,1:23,102,71,7,5,5,5,5,"2,89",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6555
Go Cubs Go,Steve Goodman,superbleachbrothers,2009-04-19,2009-04-19,CIMETIÈRE,,Tous,Non spécifiée,6,1,1:23,102,133,19,5,5,5,5,"4,65",osu,Difficulty 3,https://osu.ppy.sh/beatmapsets/6555
Go Cubs Go,Steve Goodman,superbleachbrothers,2009-04-19,2009-04-19,CIMETIÈRE,,Tous,Non spécifiée,6,1,0:49,102,191,0,5,5,5,5,"7,00",osu,Difficulty 4,https://osu.ppy.sh/beatmapsets/6555
THIS ILLUSION,M.H.,R_3,2009-04-19,2009-05-14,CIMETIÈRE,,Tous,Non spécifiée,46,2,3:41,"167,98",96,80,4,5,5,5,"3,06",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6556
THIS ILLUSION,M.H.,R_3,2009-04-19,2009-05-14,CIMETIÈRE,,Tous,Non spécifiée,46,2,3:40,"167,98",197,127,5,9,7,7,"3,95",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6556
Paradise Lost (TV Size),Chihara Minori,DJPop,2009-04-19,2009-04-27,,"mtmcl, Larto",Anime,Japonais,1 067 121,179,1:55,165,89,31,4,2,3,3,"1,96",osu,Difficulty 1,https://osu.ppy.sh/beatmapsets/6557
Paradise Lost (TV Size),Chihara Minori,DJPop,2009-04-19,2009-04-27,,"mtmcl, Larto",Anime,Japonais,1 067 121,179,1:55,"165,02",100,43,5,6,6,6,"2,57",osu,Difficulty 2,https://osu.ppy.sh/beatmapsets/6557
